"","District","Aanbevolen.door","Aantal.stemmen","Percentage","V5"
"53","Arnhem(11/06/1878)","","634","34.5504%","'mr. W.C.J.J.  Cremers'"
"54","Almelo(01/09/1887)","DT(AR)","1268","46.3112%","'mr. W.C.J.J.  Cremers'"
"55","Almelo(06/03/1888)","Ka(AR)","1363","74.3184%","'mr. W.C.J.J.  Cremers'"
"56","Almelo(09/06/1891)","Ka","1090","55.6975%","'mr. W.C.J.J.  Cremers'"
"57","Alkmaar(17/03/1857)","","606","45.8743%","'mr. R.J. graaf van Schimmelpenninck'"
"58","Alkmaar(31/03/1857)","","845","48.7594%","'mr. R.J. graaf van Schimmelpenninck'"
"59","Leiden(18/08/1857)","","466","31.1081%","'mr. R.J. graaf van Schimmelpenninck'"
"60","Leiden(02/09/1857)","","909","58.2692%","'mr. R.J. graaf van Schimmelpenninck'"
"61","Leiden(12/06/1860)","","433","69.8387%","'mr. R.J. graaf van Schimmelpenninck'"
"62","Leiden(14/06/1864)","","1003","59.7024%","'mr. R.J. graaf van Schimmelpenninck'"
"63","Almelo(08/06/1869)","AK/DT/DZH","839","44.2044%","'mr. R.J. graaf van Schimmelpenninck'"
"64","Alkmaar(13/06/1871)","DT/DZH","978","43.5247%","'mr. R.J. graaf van Schimmelpenninck'"
"65","Leiden(18/03/1873)","","185","10.6017%","'mr. R.J. graaf van Schimmelpenninck'"
"66","Den Haag(10/06/1873)","DZH(DT)","744","53.6023%","'mr. R.J. graaf van Schimmelpenninck'"
"67","Leiden(10/06/1873)","(DT)*","410","24.9848%","'mr. R.J. graaf van Schimmelpenninck'"
"68","Den Haag(12/06/1877)","(DT)*","729","55.2691%","'mr. R.J. graaf van Schimmelpenninck'"
"69","Den Haag(14/06/1881)","(DT)*","774","60.8969%","'mr. R.J. graaf van Schimmelpenninck'"
"70","Den Haag(28/10/1884)","(DT)*","892","25.9001%","'mr. R.J. graaf van Schimmelpenninck'"
"71","Den Haag(15/06/1886)","(DT)*","870","19.8268%","'mr. R.J. graaf van Schimmelpenninck'"
"72","Amersfoort(20/07/1886)","","589","23.5036%","'mr. R.J. graaf van Schimmelpenninck'"
"73","Deventer(14/06/1887)","","608","26.7488%","'mr. R.J. graaf van Schimmelpenninck'"
"74","Den Haag(01/09/1887)","(DT)*","910","23.4778%","'mr. R.J. graaf van Schimmelpenninck'"
"75","Den Haag(06/03/1888)","C(AR/Ka)","3223","17.4395%","'mr. R.J. graaf van Schimmelpenninck'"
"76","Den Haag(09/06/1891)","C(AR/Ka)","2958","15.6832%","'mr. R.J. graaf van Schimmelpenninck'"
"77","Zutphen(17/05/1853)",NA,"1090","28.3633%","' W.A. baron van Schimmelpenninck van der Oye'"
"78","Deventer(17/05/1853)",NA,"114","11.5619%","' W.A. baron van Schimmelpenninck van der Oye'"
"79","Zutphen(10/06/1856)",NA,"982","56.7302%","' W.A. baron van Schimmelpenninck van der Oye'"
"80","Deventer(10/06/1856)",NA,"26","2.4186%","' G.M.  Storm van 's Gravesande'"
"81","Deventer(25/02/1862)","","537","94.3761%","'mr. G.  Dumbar'"
"82","Deventer(14/06/1864)","","1323","82.5328%","'mr. G.  Dumbar'"
"83","Deventer(30/10/1866)","","921","23.9781%","'mr. G.  Dumbar'"
"84","Deventer(13/11/1866)","","1084","68.6946%","'mr. G.  Dumbar'"
"85","Deventer(22/01/1868)","","1055","28.8488%","'mr. G.  Dumbar'"
"86","Deventer(08/06/1869)","(AH)*","1242","68.4298%","'mr. G.  Dumbar'"
"87","Deventer(15/07/1873)","","170","8.0914%","'mr. G.  Dumbar'"
"88","Deventer(14/06/1864)","","757","47.4608%","'mr. A. van Delden'"
"89","Deventer(28/06/1864)","","1247","74.2262%","'mr. A. van Delden'"
"90","Deventer(12/06/1866)","","774","74.7826%","'mr. A. van Delden'"
"91","Deventer(30/10/1866)","","1013","26.3733%","'mr. A. van Delden'"
"92","Deventer(22/01/1868)","","1134","31.009%","'mr. A. van Delden'"
"93","Deventer(13/06/1871)","(AH)*","887","73.3664%","'mr. A. van Delden'"
"94","Deventer(12/06/1877)","(AH)*","1355","57.7087%","'mr. A. van Delden'"
"95","Deventer(14/06/1881)","(AH)*","1234","58.7339%","'mr. A. van Delden'"
"96","Deventer(28/10/1884)","(AH)*","1621","29.1442%","'mr. A. van Delden'"
"97","Deventer(15/06/1886)","(AH)*","1846","30.3319%","'mr. A. van Delden'"
"98","Deventer(01/09/1887)","","1341","48.1335%","'mr. A. van Delden'"
"99","Deventer(06/03/1888)","Lib","1397","67.5205%","'mr. A. van Delden'"
"100","Deventer(09/06/1891)","Lib","1311","70.7501%","'mr. A. van Delden'"
"101","Deventer(10/04/1894)","Lib(TT)","1405","64.9261%","'mr. A. van Delden'"
"102","Deventer(15/06/1897)","VL","2216","37.3001%","'mr. A. van Delden'"
"103","Deventer(25/06/1897)","Lib","2256","40.9884%","'mr. A. van Delden'"
"104","Deventer(15/02/1898)","","1850","35.1644%","'mr. A. van Delden'"
"105","Deventer(22/02/1898)","","3425","60.5766%","'mr. A. van Delden'"
"106","Elst(30/11/1848)",NA,"31","3.7215%","'mr. W. baron van Lynden'"
"107","Nijmegen(27/08/1850)",NA,"361","9.8661%","'mr. W. baron van Lynden'"
"108","Arnhem(24/09/1850)",NA,"835","24.5084%","'mr. W. baron van Lynden'"
"109","Arnhem(08/10/1850)",NA,"968","30.5459%","'mr. W. baron van Lynden'"
"110","Nijmegen(17/05/1853)",NA,"728","16.6476%","'mr. W. baron van Lynden'"
"111","Arnhem(17/05/1853)",NA,"1608","35.9893%","'mr. W. baron van Lynden'"
"112","Arnhem(10/06/1856)",NA,"1096","66.2636%","'mr. W. baron van Lynden'"
"113","Arnhem(12/06/1860)",NA,"940","66.9993%","'mr. W. baron van Lynden'"
"114","Arnhem(14/06/1864)",NA,"1022","57.3835%","'mr. W. baron van Lynden'"
"115","Deventer(14/06/1864)",NA,"156","9.7806%","'mr. W. baron van Lynden'"
"116","Deventer(14/06/1864)",NA,"51","3.1975%","' C.L.M.  Smissaert van de Haere'"
"117","Amsterdam(12/06/1860)",NA,"144","10.6038%","'jhr.mr. P.J.  Teding van Berkhout'"
"118","Deventer(30/10/1866)",NA,"415","10.8045%","'jhr.mr. P.J.  Teding van Berkhout'"
"119","Deventer(30/10/1866)","","403","10.4921%","'mr. W.A.A.J. baron van Schimmelpenninck van der Oye'"
"120","Deventer(22/01/1868)","","766","20.9461%","'mr. W.A.A.J. baron van Schimmelpenninck van der Oye'"
"121","Zutphen(08/06/1869)","AK/DT/DZH","908","39.6507%","'mr. W.A.A.J. baron van Schimmelpenninck van der Oye'"
"122","Deventer(01/08/1872)","","113","11.1771%","'mr. W.A.A.J. baron van Schimmelpenninck van der Oye'"
"123","Zutphen(10/06/1873)","DZH(DT)","731","31.1727%","'mr. W.A.A.J. baron van Schimmelpenninck van der Oye'"
"124","Deventer(30/10/1866)",NA,"394","10.2577%","' J.A. van de Velde'"
"125","Deventer(30/10/1866)",NA,"157","4.0875%","' M.D. van Otterloo'"
"126","Deventer(13/06/1871)",NA,"102","8.4367%","' M.D. van Otterloo'"
"127","Amsterdam(13/06/1871)",NA,"92","1.2737%","' M.D. van Otterloo'"
"128","Amersfoort(13/06/1871)",NA,"186","11.0059%","' M.D. van Otterloo'"
"129","Deventer(30/10/1866)",NA,"36","0.9373%","'mr. H.C.  Dubois'"
"130","Alkmaar(30/10/1866)","","996","22.1432%","'mr. W. van der Kaay'"
"131","Alkmaar(22/01/1868)","","994","24.097%","'mr. W. van der Kaay'"
"132","Alkmaar(04/02/1868)","","1052","42.1474%","'mr. W. van der Kaay'"
"133","Alkmaar(10/06/1873)","(AH)*","1162","47.1782%","'mr. W. van der Kaay'"
"134","Deventer(15/07/1873)","","850","40.4569%","'mr. W. van der Kaay'"
"135","Alkmaar(08/06/1875)","","1718","61.8208%","'mr. W. van der Kaay'"
"136","Alkmaar(12/06/1877)","","1639","95.18%","'mr. W. van der Kaay'"
"137","Alkmaar(12/06/1877)","(AH)*","1612","76.3258%","'mr. W. van der Kaay'"
"138","Alkmaar(14/06/1881)","(AH)*","1305","61.0098%","'mr. W. van der Kaay'"
"139","Alkmaar(28/10/1884)","(AH)*","1568","29.4959%","'mr. W. van der Kaay'"
"140","Alkmaar(15/06/1886)","(AH)*","1938","29.5472%","'mr. W. van der Kaay'"
"141","Alkmaar(01/09/1887)","","1356","37.7086%","'mr. W. van der Kaay'"
"142","Delft(01/09/1887)","","692","15.2289%","'mr. W. van der Kaay'"
"143","Alkmaar(06/03/1888)","Lib","1490","34.4748%","'mr. W. van der Kaay'"
"144","Alkmaar(20/03/1888)","Lib","2470","56.5088%","'mr. W. van der Kaay'"
"145","Alkmaar(09/06/1891)","Lib","1636","48.047%","'mr. W. van der Kaay'"
"146","Alkmaar(23/06/1891)","Lib","2479","59.0379%","'mr. W. van der Kaay'"
"147","Alkmaar(01/03/1892)","","1283","97.0499%","'mr. W. van der Kaay'"
"148","Amsterdam(10/04/1894)","Lib(TT)
               Lib(TT)","2571","3.1348%","'mr. W. van der Kaay'"
"149","Alkmaar(10/04/1894)","Lib(TT)
               Lib(TT)","1427","45.5329%","'mr. W. van der Kaay'"
"150","Amsterdam(24/04/1894)","","86","0.2072%","'mr. W. van der Kaay'"
"151","Alkmaar(24/04/1894)","","2291","59.786%","'mr. W. van der Kaay'"
"152","Alkmaar(20/04/1897)","","802","47.653%","'mr. W. van der Kaay'"
"153","Alkmaar(15/06/1897)","VL","1413","22.0609%","'mr. W. van der Kaay'"
"154","Leiden(14/06/1901)","VL","722","18.2002%","'mr. W. van der Kaay'"
"155","Zutphen(12/06/1877)","AR(DT)","956","38.0422%","'mr. A.P.R.C. baron van Borch van Verwolde'"
"156","Deventer(10/06/1879)","AR(DT)","563","28.8866%","'mr. A.P.R.C. baron van Borch van Verwolde'"
"157","Arnhem(22/03/1881)","","380","23.8394%","'mr. A.P.R.C. baron van Borch van Verwolde'"
"158","Deventer(14/06/1881)","AR(DT)","859","40.8853%","'mr. A.P.R.C. baron van Borch van Verwolde'"
"159","Deventer(12/06/1883)","AR(DT)","1141","44.3451%","'mr. A.P.R.C. baron van Borch van Verwolde'"
"160","Zevenbergen(24/06/1884)","","509","46.8261%","'mr. A.P.R.C. baron van Borch van Verwolde'"
"161","Zevenbergen(08/07/1884)","","910","59.1293%","'mr. A.P.R.C. baron van Borch van Verwolde'"
"162","Zevenbergen(28/10/1884)","AR","531","33.5227%","'mr. A.P.R.C. baron van Borch van Verwolde'"
"163","Amsterdam(28/10/1884)","AR","316","1.3401%","'mr. A.P.R.C. baron van Borch van Verwolde'"
"164","Deventer(28/10/1884)","AR(DT)","1156","20.7839%","'mr. A.P.R.C. baron van Borch van Verwolde'"
"165","Zevenbergen(11/11/1884)","AR","838","50.7571%","'mr. A.P.R.C. baron van Borch van Verwolde'"
"166","Zevenbergen(15/06/1886)","AR(DT)","1104","76.2431%","'mr. A.P.R.C. baron van Borch van Verwolde'"
"167","Zevenbergen(01/09/1887)","AR(DT)","891","93.8883%","'mr. A.P.R.C. baron van Borch van Verwolde'"
"168","Haarlemmermeer(06/03/1888)","AR","854","27.1628%","'mr. A.P.R.C. baron van Borch van Verwolde'"
"169","Zevenbergen(06/03/1888)","AR","682","27.7461%","'mr. A.P.R.C. baron van Borch van Verwolde'"
"170","Schiedam(20/11/1888)","","1265","52.7523%","'mr. A.P.R.C. baron van Borch van Verwolde'"
"171","Zevenbergen(09/06/1891)","AR","208","11.8182%","'mr. A.P.R.C. baron van Borch van Verwolde'"
"172","Schiedam(09/06/1891)","AR","775","33.9614%","'mr. A.P.R.C. baron van Borch van Verwolde'"
"173","Schiedam(23/06/1891)","AR","1314","53.4146%","'mr. A.P.R.C. baron van Borch van Verwolde'"
"174","Schiedam(10/04/1894)","AR(VT)","322","15.7303%","'mr. A.P.R.C. baron van Borch van Verwolde'"
"175","Hilversum(26/01/1897)","","643","32.2306%","'mr. A.P.R.C. baron van Borch van Verwolde'"
"176","Hilversum(10/02/1897)","","1024","48.9016%","'mr. A.P.R.C. baron van Borch van Verwolde'"
"177","Waalwijk(15/06/1897)","AR","627","15.6633%","'mr. A.P.R.C. baron van Borch van Verwolde'"
"178","Ridderkerk(15/06/1897)","AR","1709","46.0771%","'mr. A.P.R.C. baron van Borch van Verwolde'"
"179","Zevenbergen(15/06/1897)","AR","600","12.8507%","'mr. A.P.R.C. baron van Borch van Verwolde'"
"180","Deventer(10/06/1879)",NA,"273","14.0072%","'mr. F.T.  Westerwoudt'"
"181","Deventer(15/06/1886)","(DT)*","736","12.0933%","' C. baron van Hövell'"
"182","Deventer(06/03/1888)","Ka","575","27.7912%","' C. baron van Hövell'"
"183","Deventer(15/06/1886)","AR","447","7.3447%","'mr. P.F.  Besier'"
"184","Gorinchem(10/06/1873)","(AH)*","486","22.0308%","'mr. H.J.  Dijckmeester'"
"185","Tiel(15/09/1874)","","817","46.0801%","'mr. H.J.  Dijckmeester'"
"186","Tiel(29/09/1874)","","1022","45.2212%","'mr. H.J.  Dijckmeester'"
"187","Tiel(12/06/1877)","(AH)*","1001","50.6579%","'mr. H.J.  Dijckmeester'"
"188","Tiel(14/06/1881)","(AH)*","1354","51.2491%","'mr. H.J.  Dijckmeester'"
"189","Tiel(28/10/1884)","(AH)*","1395","24.9063%","'mr. H.J.  Dijckmeester'"
"190","Tiel(15/06/1886)","(AH)*","1567","24.8375%","'mr. H.J.  Dijckmeester'"
"191","Deventer(14/06/1887)","","1466","64.4963%","'mr. H.J.  Dijckmeester'"
"192","Deventer(01/09/1887)","","1331","47.7746%","'mr. H.J.  Dijckmeester'"
"193","Tiel(06/03/1888)","Lib","1416","55.5948%","'mr. H.J.  Dijckmeester'"
"194","Tiel(09/06/1891)","Lib","1354","58.3872%","'mr. H.J.  Dijckmeester'"
"195","Zutphen(27/08/1850)",NA,"33","1.0427%","' R.W. van Lynden'"
"196","Zutphen(10/11/1852)",NA,"891","65.1316%","'jhr. C.A.E.A. van Panhuys'"
"197","Zutphen(10/06/1856)",NA,"672","38.8215%","'jhr. C.A.E.A. van Panhuys'"
"198","Zutphen(10/11/1852)","","134","9.7953%","' W.J.  Knoop'"
"199","Breda(28/06/1859)","","339","17.583%","' W.J.  Knoop'"
"200","Maastricht(12/12/1865)","","124","7.7114%","' W.J.  Knoop'"
"201","Gorinchem(30/10/1866)","","417","9.1407%","' W.J.  Knoop'"
"202","Maastricht(30/10/1866)","","35","1.2019%","' W.J.  Knoop'"
"203","Den Bosch(22/01/1868)","","72","1.7304%","' W.J.  Knoop'"
"204","Gorinchem(22/01/1868)","","494","11.9266%","' W.J.  Knoop'"
"205","Gorinchem(15/12/1868)","","559","25.5251%","' W.J.  Knoop'"
"206","Tiel(08/06/1869)","(AH)*","759","36.7377%","' W.J.  Knoop'"
"207","Alkmaar(08/06/1869)","","1212","52.1739%","' W.J.  Knoop'"
"208","Tiel(08/06/1869)","","32","1.5511%","' W.J.  Knoop'"
"209","Alkmaar(16/08/1870)","","878","49.8864%","' W.J.  Knoop'"
"210","Alkmaar(30/08/1870)","","1140","48.8641%","' W.J.  Knoop'"
"211","Leiden(13/06/1871)","(AH)*","693","36.4162%","' W.J.  Knoop'"
"212","Zutphen(08/06/1858)","","146","11.8219%","'mr. H.A.  ridder van Rappard'"
"213","Zutphen(24/04/1860)","","348","23.5453%","'mr. H.A.  ridder van Rappard'"
"214","Zutphen(12/06/1860)","","137","9.6615%","'mr. H.A.  ridder van Rappard'"
"215","Zutphen(30/10/1866)","","1193","26.4523%","'mr. H.A.  ridder van Rappard'"
"216","Zutphen(22/01/1868)","","980","23.569%","'mr. H.A.  ridder van Rappard'"
"217","Zutphen(13/06/1871)","(DZH)*","215","9.7639%","'mr. H.A.  ridder van Rappard'"
"218","Arnhem(10/06/1873)","DZH(DT)","626","28.1475%","'mr. H.A.  ridder van Rappard'"
"219","Tiel(15/09/1874)","","820","46.2493%","'mr. H.A.  ridder van Rappard'"
"220","Tiel(29/09/1874)","","1238","54.7788%","'mr. H.A.  ridder van Rappard'"
"221","Tiel(11/01/1876)","","1056","96.2625%","'mr. H.A.  ridder van Rappard'"
"222","Zutphen(08/06/1858)",NA,"69","5.587%","' J.E.H. baron van Nagell'"
"223","Zutphen(24/04/1860)","","176","11.908%","'mr. L.E.  Lenting'"
"224","Zutphen(14/06/1864)","","182","12.1495%","'mr. L.E.  Lenting'"
"225","Zutphen(30/10/1866)","","79","1.7517%","'mr. L.E.  Lenting'"
"226","Zutphen(22/01/1868)","","1090","26.2145%","'mr. L.E.  Lenting'"
"227","Zutphen(08/06/1869)","(AH)*","1379","60.2183%","'mr. L.E.  Lenting'"
"228","Zutphen(10/06/1873)","(AH)*","1210","51.5991%","'mr. L.E.  Lenting'"
"229","Zutphen(12/06/1877)","(AH)*","1548","61.5997%","'mr. L.E.  Lenting'"
"230","Zutphen(14/06/1881)","(AH)*","1495","52.4746%","'mr. L.E.  Lenting'"
"231","Zutphen(24/04/1860)",NA,"164","11.0961%","'mr. F.W.J. baron van Pallandt'"
"232","Zutphen(12/06/1860)",NA,"184","12.976%","'mr. F.W.J. baron van Pallandt'"
"233","Arnhem(24/09/1850)",NA,"208","6.1051%","' E.L. baron van Voorst tot Voorst'"
"234","Zutphen(10/06/1862)",NA,"76","6.7079%","' E.L. baron van Voorst tot Voorst'"
"235","Zutphen(14/06/1864)",NA,"295","19.6929%","'mr. H.J.  Swaving'"
"236","Zutphen(01/03/1866)",NA,"349","21.8125%","'mr. H.J.  Swaving'"
"237","Zutphen(01/03/1866)",NA,"224","14.0%","' L.A.F.H. baron van Heeckeren'"
"238","Zutphen(26/03/1866)","","1008","70.7865%","'mr. J.  Dam'"
"239","Zutphen(30/10/1866)","","1001","22.1951%","'mr. J.  Dam'"
"240","Zutphen(13/11/1866)","","760","52.7778%","'mr. J.  Dam'"
"241","Zutphen(22/01/1868)","","1092","26.2626%","'mr. J.  Dam'"
"242","Zutphen(13/06/1871)","(AH)*","1301","59.0827%","'mr. J.  Dam'"
"243","Zutphen(08/06/1875)","","1467","55.971%","'mr. J.  Dam'"
"244","Zutphen(26/03/1866)",NA,"137","9.6208%","'mr. B.A.  Reigers'"
"245","Arnhem(26/06/1866)",NA,"198","13.5709%","'mr. B.A.  Reigers'"
"246","Zutphen(30/10/1866)",NA,"778","17.2506%","'mr. B.A.  Reigers'"
"247","Arnhem(30/10/1866)",NA,"166","3.929%","'mr. B.A.  Reigers'"
"248","Zutphen(26/03/1866)",NA,"90","6.3202%","' F.H.J. van Nispen'"
"249","Arnhem(30/10/1866)","","889","21.0414%","'mr. L.A.J.W. baron van Sloet van de Beele'"
"250","Tiel(30/10/1866)","","177","15.0382%","'mr. L.A.J.W. baron van Sloet van de Beele'"
"251","Zutphen(30/10/1866)","","138","3.0599%","'mr. L.A.J.W. baron van Sloet van de Beele'"
"252","Tiel(22/01/1868)","","123","12.1182%","'mr. L.A.J.W. baron van Sloet van de Beele'"
"253","Gorinchem(22/01/1868)","","253","6.1082%","'mr. L.A.J.W. baron van Sloet van de Beele'"
"254","Arnhem(22/01/1868)","","1260","35.8464%","'mr. L.A.J.W. baron van Sloet van de Beele'"
"255","Arnhem(22/01/1868)","","874","24.8649%","'mr. L.A.J.W. baron van Sloet van de Beele'"
"256","Arnhem(04/02/1868)","","1260","25.3828%","'mr. L.A.J.W. baron van Sloet van de Beele'"
"257","Arnhem(13/06/1871)","(AH)*","923","46.6869%","'mr. L.A.J.W. baron van Sloet van de Beele'"
"258","Tiel(10/10/1871)","","896","42.344%","'mr. L.A.J.W. baron van Sloet van de Beele'"
"259","Zutphen(22/01/1868)","","878","21.1159%","'jhr.mr. C.J.C.H. van Nispen tot Sevenaer'"
"260","Breda(13/06/1871)","(DT)*","2028","64.1772%","'jhr.mr. C.J.C.H. van Nispen tot Sevenaer'"
"261","Nijmegen(08/06/1875)","DT(DZH)","1437","72.6491%","'jhr.mr. C.J.C.H. van Nispen tot Sevenaer'"
"262","Breda(08/06/1875)","DT(DZH)","1869","64.6489%","'jhr.mr. C.J.C.H. van Nispen tot Sevenaer'"
"263","Nijmegen(11/01/1876)","","1044","95.4296%","'jhr.mr. C.J.C.H. van Nispen tot Sevenaer'"
"264","Nijmegen(10/06/1879)","(DT)*","1347","93.9331%","'jhr.mr. C.J.C.H. van Nispen tot Sevenaer'"
"265","Nijmegen(12/06/1883)","","1460","76.8017%","'jhr.mr. C.J.C.H. van Nispen tot Sevenaer'"
"266","Zutphen(08/06/1875)",NA,"35","1.3354%","'jhr. F.J. van Nispen'"
"267","Zutphen(27/11/1877)","","1403","52.5665%","'mr. C.J.  Sickesz'"
"268","Zutphen(10/06/1879)","(AH)*","1319","51.6647%","'mr. C.J.  Sickesz'"
"269","Zutphen(10/06/1879)","AR(DT)","1225","47.9828%","'mr. T.P. baron van Mackay'"
"270","Zutphen(14/06/1881)","AR(DT)","1351","47.4201%","'mr. T.P. baron van Mackay'"
"271","Zutphen(13/12/1881)","","1391","49.537%","'mr. T.P. baron van Mackay'"
"272","Hilversum(09/05/1882)","","728","55.4878%","'mr. T.P. baron van Mackay'"
"273","Hilversum(12/06/1883)","AR(DT)","851","90.2439%","'mr. T.P. baron van Mackay'"
"274","Hilversum(28/10/1884)","AR(DT)","1004","61.9753%","'mr. T.P. baron van Mackay'"
"275","Hilversum(15/06/1886)","AR(DT)","1160","59.763%","'mr. T.P. baron van Mackay'"
"276","Hilversum(01/09/1887)","AR(DT)","986","64.4444%","'mr. T.P. baron van Mackay'"
"277","Hilversum(06/03/1888)","AR(Ka)","2148","70.6579%","'mr. T.P. baron van Mackay'"
"278","Hilversum(09/06/1891)","AR(Ka)","1917","75.0881%","'mr. T.P. baron van Mackay'"
"279","Hilversum(10/04/1894)","AR(TT)
               AR(TT)","1120","41.0858%","'mr. T.P. baron van Mackay'"
"280","Hilversum(24/04/1894)","","1555","54.0494%","'mr. T.P. baron van Mackay'"
"281","Zutphen(13/12/1881)",NA,"1406","50.0712%","'mr. W. baron van Heeckeren van Kell'"
"282","Zutphen(28/10/1884)",NA,"42","0.6859%","'mr. W. baron van Heeckeren van Kell'"
"283","Zutphen(05/12/1882)","","1358","48.7963%","'jhr.mr. H.B. van Tets'"
"284","Zutphen(12/06/1883)","(AH)*","1558","49.8082%","'jhr.mr. H.B. van Tets'"
"285","Zutphen(28/10/1884)","(AH)*","1513","24.7101%","'jhr.mr. S.M.S. de Ranitz'"
"286","Zutphen(11/11/1884)","","1655","50.8605%","'jhr.mr. S.M.S. de Ranitz'"
"287","Zutphen(15/06/1886)","(AH)*","1927","26.9699%","'jhr.mr. S.M.S. de Ranitz'"
"288","Zutphen(01/09/1887)","","1729","26.5591%","'jhr.mr. S.M.S. de Ranitz'"
"289","Zutphen(06/03/1888)","Lib","1481","45.8514%","'jhr.mr. S.M.S. de Ranitz'"
"290","Amersfoort(14/06/1881)","(AH)*","232","16.5596%","' K.W. van Gorkom'"
"291","Amersfoort(17/10/1882)","","562","30.2313%","' K.W. van Gorkom'"
