"","District","Aanbevolen.door","Aantal.stemmen","Percentage","V5"
"44","Goes(12/03/1878)","","1102","58.899%","' J.P.  Bredius'"
"45","Dordrecht(14/06/1864)",NA,"90","8.8757%","' M. graaf van Limburg Stirum'"
"46","Dordrecht(12/06/1866)",NA,"31","2.18%","'mr. M.G.  Timmers Verhoeven'"
"47","Dordrecht(30/10/1866)",NA,"90","2.5663%","'mr. M.G.  Timmers Verhoeven'"
"48","Dordrecht(22/01/1868)",NA,"57","1.6809%","'mr. H.M.  Barendrecht'"
"49","Dordrecht(08/10/1878)",NA,"25","2.3496%","' P.R. van der Made'"
"50","Dordrecht(22/04/1879)","","431","41.0086%","'mr. J.B. van Osenbruggen'"
"51","Dordrecht(06/05/1879)","","682","56.6445%","'mr. J.B. van Osenbruggen'"
"52","Dordrecht(10/06/1879)","(AH)*","541","34.9709%","'mr. J.B. van Osenbruggen'"
"53","Dordrecht(24/06/1879)","(AH)*","965","57.3381%","'mr. J.B. van Osenbruggen'"
"54","Dordrecht(12/06/1883)","(AH)*","971","51.842%","'mr. J.B. van Osenbruggen'"
"55","Dordrecht(28/10/1884)","(AH)*","1083","28.1518%","'mr. J.B. van Osenbruggen'"
"56","Dordrecht(15/06/1886)","(AH)*","1236","28.4924%","'mr. J.B. van Osenbruggen'"
"57","Dordrecht(01/09/1887)","","1092","31.1288%","'mr. J.B. van Osenbruggen'"
"58","Ridderkerk(06/03/1888)","Lib","1032","44.3489%","'mr. J.B. van Osenbruggen'"
"59","Dordrecht(06/03/1888)","Lib","1241","48.3255%","'mr. J.B. van Osenbruggen'"
"60","Dordrecht(20/03/1888)","Lib","1413","52.3527%","'mr. J.B. van Osenbruggen'"
"61","Dordrecht(22/04/1879)",NA,"314","29.8763%","' G.A.  Loeff'"
"62","Dordrecht(06/05/1879)",NA,"522","43.3555%","' G.A.  Loeff'"
"63","Dordrecht(22/04/1879)",NA,"176","16.746%","' G.H.  Veth'"
"64",NA,NA,NA,NA,NA
"65","Gorinchem(17/05/1853)",NA,"86","7.4523%","' C.W.  Pape'"
"66","Gorinchem(10/06/1856)",NA,"120","12.605%","'mr. E.C. van Baerle'"
"67","Gorinchem(10/06/1856)","","57","5.9874%","' W.C.M.  Begram'"
"68","Gorinchem(25/01/1859)","","410","20.6653%","' W.C.M.  Begram'"
"69","Gorinchem(08/02/1859)","","1043","54.9236%","' W.C.M.  Begram'"
"70","Gorinchem(10/06/1862)","","1031","67.1224%","' W.C.M.  Begram'"
"71","Gorinchem(12/06/1866)","","1147","78.1868%","' W.C.M.  Begram'"
"72","Gorinchem(30/10/1866)","","1429","31.324%","' W.C.M.  Begram'"
"73","Gorinchem(22/01/1868)","","1288","31.0961%","' W.C.M.  Begram'"
"74","Gorinchem(13/06/1871)","(DZH)*","1155","90.5882%","' W.C.M.  Begram'"
"75","Gorinchem(08/06/1875)","DZH(DT)","1281","57.9376%","' W.C.M.  Begram'"
"76","Breda(08/01/1856)",NA,"83","5.6927%","'mr. A.J.  Korteweg'"
"77","Gorinchem(25/01/1859)",NA,"389","19.6069%","'mr. A.J.  Korteweg'"
"78","Gorinchem(12/06/1860)",NA,"641","40.2638%","'mr. A.J.  Korteweg'"
"79","Gorinchem(26/06/1860)",NA,"805","47.6331%","'mr. A.J.  Korteweg'"
"80","Tiel(08/06/1858)",NA,"360","38.2572%","'jhr. B. van Merlen'"
"81","Gorinchem(25/01/1859)",NA,"138","6.9556%","'jhr. B. van Merlen'"
"82","Gorinchem(16/09/1862)",NA,"566","30.5616%","'mr. C.W.J. baron van Boetzelaar van Dubbeldam'"
"83","Gorinchem(30/09/1862)",NA,"1201","56.3321%","'mr. C.W.J. baron van Boetzelaar van Dubbeldam'"
"84","Gorinchem(30/10/1866)",NA,"404","8.8558%","'mr. I.  Capadose'"
"85","Gorinchem(22/01/1868)",NA,"44","1.0623%","'mr. J. van Heusde'"
"86","Gorinchem(08/06/1875)",NA,"389","17.5938%","'jhr. F.G.E.  Merkes van Gendt'"
"87","Gorinchem(12/06/1877)","(AH)*","602","28.585%","' J.J. van Tienhoven van den Boogaard'"
"88","Gorinchem(17/08/1880)","","85","5.3092%","' J.J. van Tienhoven van den Boogaard'"
"89","Gorinchem(28/10/1884)","(AH)*","803","15.8445%","' J.J. van Tienhoven van den Boogaard'"
"90","Gorinchem(06/03/1888)","Lib","1423","45.8588%","' J.J. van Tienhoven van den Boogaard'"
"91","Gorinchem(12/06/1877)",NA,"432","20.5128%","'mr. J.H. s' Jacob'"
"92","Gorinchem(17/08/1880)",NA,"389","24.2973%","' J.A.A.  Waldorp'"
"93","Gorinchem(23/09/1880)",NA,"920","42.1825%","' J.A.A.  Waldorp'"
"94","Gorinchem(28/10/1884)","(AH)*","783","15.4499%","' C.A.  Jeekel'"
"95","Gorinchem(28/11/1884)","","983","33.5724%","' C.A.  Jeekel'"
"96","Gorinchem(15/06/1886)","(AH)*","1127","17.7536%","'mr. H.P. de Kanter'"
"97","Loosduinen(09/06/1891)","Lib","921","28.9259%","'mr. H.P. de Kanter'"
"98","Apeldoorn(09/06/1891)","","1022","44.3769%","'mr. H.P. de Kanter'"
"99","Bergum(09/06/1891)","","1211","45.9583%","'mr. H.P. de Kanter'"
"100","Bergum(23/06/1891)","","1515","52.6407%","'mr. H.P. de Kanter'"
"101","Bergum(10/04/1894)","Lib(VT)","1123","51.0687%","'mr. H.P. de Kanter'"
"102","Haarlemmermeer(10/04/1894)","Lib(VT)","535","21.2978%","'mr. H.P. de Kanter'"
"103","Tietjerksteradeel(15/06/1897)","Lib","842","19.8118%","'mr. H.P. de Kanter'"
"104","Haarlem(11/05/1900)","","685","20.7074%","'mr. H.P. de Kanter'"
"105","Bergen op Zoom(14/06/1901)","Lib(VL)","531","16.4549%","'mr. H.P. de Kanter'"
"106","Tietjerksteradeel(14/06/1901)","Lib(VL)","1174","21.5571%","'mr. H.P. de Kanter'"
"107","Apeldoorn(14/06/1901)","Lib(VL)","2071","40.7356%","'mr. H.P. de Kanter'"
"108","Gouda(30/07/1901)","Lib","2048","43.4358%","'mr. H.P. de Kanter'"
"109","Harlingen(10/10/1901)","Lib","1245","24.5514%","'mr. H.P. de Kanter'"
"110","Gorinchem(15/06/1886)","(AH)*","1112","17.5173%","' C. van Andel'"
"111","Gorinchem(01/09/1887)","","57","1.7453%","' C. van Andel'"
"112","Middelburg(30/11/1848)",NA,"470","69.2194%","'mr. J.J.  Slicher van Domburg'"
"113","Middelburg(27/08/1850)",NA,"1063","39.1962%","'mr. J.J.  Slicher van Domburg'"
"114","Middelburg(08/06/1852)",NA,"557","58.8795%","'mr. J.J.  Slicher van Domburg'"
"115","Middelburg(17/05/1853)",NA,"846","26.5954%","'mr. J.J.  Slicher van Domburg'"
"116","Middelburg(13/06/1854)",NA,"828","77.6735%","'mr. J.J.  Slicher van Domburg'"
"117","Middelburg(08/06/1858)",NA,"556","62.4719%","'mr. J.J.  Slicher van Domburg'"
"118","Sluis(30/11/1848)","","495","78.5714%","'mr. D. van Eck'"
"119","Middelburg(27/08/1850)","","843","31.0841%","'mr. D. van Eck'"
"120","Middelburg(17/05/1853)","","738","23.2003%","'mr. D. van Eck'"
"121","Middelburg(31/05/1853)","","918","52.3674%","'mr. D. van Eck'"
"122","Middelburg(10/06/1856)","","778","64.6179%","'mr. D. van Eck'"
"123","Middelburg(12/06/1860)","","651","62.1777%","'mr. D. van Eck'"
"124","Middelburg(14/06/1864)","","901","65.9108%","'mr. D. van Eck'"
"125","Middelburg(30/10/1866)","","1328","33.4425%","'mr. D. van Eck'"
"126","Middelburg(22/01/1868)","","1138","28.9494%","'mr. D. van Eck'"
"127","Middelburg(08/06/1869)","(AH)*","1204","62.4158%","'mr. D. van Eck'"
"128","Middelburg(10/06/1873)","(AH)*","1029","58.3664%","'mr. D. van Eck'"
"129","Middelburg(12/06/1877)","(AH)*","1214","58.4778%","'mr. D. van Eck'"
"130","Middelburg(14/06/1881)","(AH)*","1018","51.833%","'mr. D. van Eck'"
"131","Middelburg(28/10/1884)","(AH)*","1128","24.4367%","'mr. D. van Eck'"
"132","Middelburg(11/11/1884)","","1164","46.4856%","'mr. D. van Eck'"
"133","Goes(30/11/1848)",NA,"259","43.311%","'mr. P.J.  Bachiene'"
"134","Sluis(30/11/1848)",NA,"16","2.5397%","'mr. P.J.  Bachiene'"
"135","Goes(09/12/1848)",NA,"324","58.9091%","'mr. P.J.  Bachiene'"
"136","Middelburg(27/08/1850)",NA,"145","5.3466%","'mr. P.J.  Bachiene'"
"137","Goes(27/08/1850)",NA,"259","39.9691%","'mr. P.J.  Bachiene'"
"138","Goes(11/09/1850)",NA,"379","57.6865%","'mr. P.J.  Bachiene'"
"139","Goes(17/05/1853)",NA,"318","35.255%","'mr. P.J.  Bachiene'"
"140","Middelburg(13/06/1854)",NA,"96","9.0056%","'mr. P.J.  Bachiene'"
"141","Middelburg(27/08/1850)",NA,"37","1.3643%","'jhr. P.  Damas van Citters'"
"142","Middelburg(30/11/1848)",NA,"11","1.62%","'jhr.mr. M.C.  Paspoort van Grijpskerke'"
"143","Middelburg(27/08/1850)",NA,"31","1.1431%","'jhr.mr. M.C.  Paspoort van Grijpskerke'"
"144","Middelburg(27/08/1850)",NA,"30","1.1062%","' C.  Vis'"
"145","Middelburg(17/05/1853)",NA,"767","24.1119%","'mr. C.W.E.  Vaillant'"
"146","Middelburg(31/05/1853)",NA,"835","47.6326%","'mr. C.W.E.  Vaillant'"
"147","Middelburg(13/06/1854)",NA,"59","5.5347%","'mr. C.W.E.  Vaillant'"
"148","Middelburg(17/05/1853)",NA,"79","2.4835%","' F.W. baron van Suylen van Nijevelt'"
"149","Zierikzee(17/05/1853)",NA,"346","35.4872%","'jhr.mr. J.F.  Schuurbeque Boeye'"
"150","Zierikzee(31/05/1853)",NA,"516","56.2092%","'jhr.mr. J.F.  Schuurbeque Boeye'"
"151","Zierikzee(13/06/1854)",NA,"332","39.1972%","'jhr.mr. J.F.  Schuurbeque Boeye'"
"152","Middelburg(10/06/1856)",NA,"186","15.4485%","'jhr.mr. J.F.  Schuurbeque Boeye'"
"153","Zierikzee(08/06/1858)",NA,"113","13.8142%","'jhr.mr. J.F.  Schuurbeque Boeye'"
"154","Zierikzee(10/06/1862)",NA,"226","26.5258%","'jhr.mr. J.F.  Schuurbeque Boeye'"
"155","Zierikzee(12/02/1863)",NA,"303","26.9573%","'jhr.mr. J.F.  Schuurbeque Boeye'"
"156","Zierikzee(26/02/1863)",NA,"515","45.6965%","'jhr.mr. J.F.  Schuurbeque Boeye'"
"157","Zierikzee(12/06/1866)",NA,"107","11.8363%","'jhr.mr. J.F.  Schuurbeque Boeye'"
"158","Zierikzee(30/10/1866)",NA,"178","17.7291%","'jhr.mr. J.F.  Schuurbeque Boeye'"
"159","Goes(01/09/1887)",NA,"226","6.0557%","'jhr.mr. J.F.  Schuurbeque Boeye'"
"160","Middelburg(10/06/1862)",NA,"369","35.6178%","'mr. W.P.  Vis'"
"161","Middelburg(24/06/1862)",NA,"566","47.8849%","'mr. W.P.  Vis'"
"162","Middelburg(10/06/1862)",NA,"31","2.9923%","'mr. J.P.  Dronkers'"
"163","Middelburg(30/10/1866)","","480","12.0876%","'jhr. J.L. de Jonge'"
"164","Middelburg(22/01/1868)","","797","20.2747%","'jhr. J.L. de Jonge'"
"165","Zierikzee(10/06/1873)","AR","234","23.4%","'jhr. J.L. de Jonge'"
"166","Middelburg(10/06/1873)","AR","719","40.7828%","'jhr. J.L. de Jonge'"
"167","Middelburg(08/06/1875)","AR(DT/DZH)","1099","50.5055%","'jhr. J.L. de Jonge'"
"168","Middelburg(03/08/1875)","","294","19.6524%","'jhr. J.L. de Jonge'"
"169","Middelburg(10/06/1879)","AR(DT)","1028","51.7363%","'jhr. J.L. de Jonge'"
"170","Goes(31/08/1859)",NA,"17","2.0859%","' J.W.  Vader'"
"171","Middelburg(30/10/1866)",NA,"438","11.03%","' J.W.  Vader'"
"172","Goes(14/06/1864)","","281","30.2151%","'mr. P.H.  Saaymans Vader'"
"173","Goes(28/06/1864)","","501","48.7354%","'mr. P.H.  Saaymans Vader'"
"174","Goes(30/10/1866)","","303","27.2482%","'mr. P.H.  Saaymans Vader'"
"175","Middelburg(30/10/1866)","","62","1.5613%","'mr. P.H.  Saaymans Vader'"
"176","Goes(13/11/1866)","","611","55.3442%","'mr. P.H.  Saaymans Vader'"
"177","Goes(22/01/1868)","","585","55.0329%","'mr. P.H.  Saaymans Vader'"
"178","Goes(13/06/1871)","(DT)*","698","62.1549%","'mr. P.H.  Saaymans Vader'"
"179","Goes(08/06/1875)","AR(DT/DZH)","719","56.8829%","'mr. P.H.  Saaymans Vader'"
"180","Middelburg(30/10/1866)",NA,"54","1.3599%","'mr. M.T.  Lantsheer'"
"181","Middelburg(30/10/1866)",NA,"52","1.3095%","' C.C. van den Bosch'"
"182","Middelburg(11/10/1870)",NA,"54","4.1991%","' F.  Nagtglas'"
"183","Middelburg(29/11/1881)","","968","49.3374%","'mr. P.C. 't Hooft'"
"184","Middelburg(03/01/1882)","","1228","52.5235%","'mr. P.C. 't Hooft'"
"185","Middelburg(12/06/1883)","AR(DT)","1250","56.9476%","'mr. P.C. 't Hooft'"
"186","Middelburg(28/10/1884)","AR(DT)","1201","26.0182%","'mr. P.C. 't Hooft'"
"187","Waalwijk(06/03/1888)","AR","647","19.4528%","'mr. P.C. 't Hooft'"
"188","Middelburg(12/06/1883)","(AH)*","940","42.8246%","'mr. W.J.  Snouck Hurgronje'"
"189","Middelburg(28/10/1884)","(AH)*","1117","24.1984%","' A.  Smit'"
"190","Middelburg(15/06/1886)","(AH)*","1409","26.1799%","' A.  Smit'"
"191","Middelburg(01/09/1887)","","1422","31.6141%","' A.  Smit'"
"192","Middelburg(06/03/1888)","Lib","1668","45.2646%","' A.  Smit'"
"193","Middelburg(20/03/1888)","Lib","1895","48.815%","' A.  Smit'"
"194","Ridderkerk(09/06/1891)","Lib","1185","50.447%","' A.  Smit'"
"195","Middelburg(09/06/1891)","Lib","1852","47.6828%","' A.  Smit'"
"196","Ridderkerk(10/04/1894)","Lib(TT)","885","46.19%","' A.  Smit'"
"197","Ridderkerk(24/04/1894)","Lib(TT)","1135","52.136%","' A.  Smit'"
"198","Middelburg(14/06/1901)","Lib(VL)","2329","36.9389%","' A.  Smit'"
"199","Ridderkerk(16/06/1905)","Lib(VL)","3676","49.8779%","' A.  Smit'"
"200","Middelburg(15/06/1886)","(AH)*","1441","26.7744%","' J.P.I.  Buteux'"
"201","Middelburg(01/09/1887)","","1427","31.7252%","' J.P.I.  Buteux'"
"202","Middelburg(01/09/1887)","AR","804","17.8746%","'mr. C.  Lucasse'"
"203","Middelburg(06/03/1888)","AR(Ka)","1798","48.7924%","'mr. C.  Lucasse'"
"204","Middelburg(20/03/1888)","AR(Ka)","1985","51.1334%","'mr. C.  Lucasse'"
"205","Middelburg(09/06/1891)","AR","1808","46.5499%","'mr. C.  Lucasse'"
"206","Middelburg(25/06/1891)","AR","1997","51.6956%","'mr. C.  Lucasse'"
"207","Middelburg(10/04/1894)","AR(VT)","1626","93.8257%","'mr. C.  Lucasse'"
"208","Middelburg(15/06/1897)","AR(Ka)","2672","44.8322%","'mr. C.  Lucasse'"
"209","Middelburg(25/06/1897)","AR(Ka)","3137","50.1118%","'mr. C.  Lucasse'"
"210","Middelburg(14/06/1901)","AR(Ka)","3279","52.0063%","'mr. C.  Lucasse'"
"211","Middelburg(11/02/1903)","","3703","75.757%","'mr. C.  Lucasse'"
"212","Middelburg(16/06/1905)","AR(Ka/CHP)","4180","50.6974%","'mr. C.  Lucasse'"
"213","Goes(30/11/1848)",NA,"246","41.1371%","'mr. J.J. van Deinse'"
"214","Goes(09/12/1848)",NA,"226","41.0909%","'mr. J.J. van Deinse'"
"215","Goes(27/08/1850)",NA,"191","29.4753%","'mr. J.J. van Deinse'"
"216","Goes(11/09/1850)",NA,"278","42.3135%","'mr. J.J. van Deinse'"
"217","Goes(17/05/1853)",NA,"508","56.3193%","'mr. J.J. van Deinse'"
"218","Goes(10/06/1856)",NA,"409","51.9036%","'mr. J.J. van Deinse'"
"219","Goes(30/10/1866)",NA,"132","11.8705%","'mr. J.J. van Deinse'"
"220","Zierikzee(30/11/1848)",NA,"21","3.3333%","' J.H.L.  Vader'"
"221","Goes(10/06/1856)",NA,"20","2.5381%","' J.H.L.  Vader'"
"222","Goes(31/08/1859)",NA,"61","7.4847%","' A.  Gelick'"
"223","Goes(12/06/1860)",NA,"21","2.4852%","' J.K. van Baalen'"
"224","Goes(14/06/1864)",NA,"235","25.2688%","'mr. J.H. de Laat de Kanter'"
"225","Goes(28/06/1864)",NA,"527","51.2646%","'mr. J.H. de Laat de Kanter'"
"226","Goes(30/10/1866)",NA,"501","45.054%","'mr. J.H. de Laat de Kanter'"
"227","Goes(13/11/1866)",NA,"493","44.6558%","'mr. J.H. de Laat de Kanter'"
"228","Goes(14/06/1864)",NA,"207","22.2581%","'mr. C.J.  Pické'"
"229","Goes(22/01/1868)",NA,"410","38.5701%","'mr. C.J.  Pické'"
"230","Goes(14/06/1864)",NA,"189","20.3226%","' O.  Verhagen'"
"231","Goes(22/01/1868)",NA,"57","5.3622%","' O.  Verhagen'"
"232","Goes(13/06/1871)","(AH)*","367","32.6803%","'mr. C.P.  Lenshoek'"
"233","Goes(13/06/1871)","","26","2.3152%","'jhr.mr. J.J.  Pompe van Meerdervoort'"
"234","Goes(14/06/1881)","AR(DT)","1358","69.0391%","'jhr.mr. J.J.  Pompe van Meerdervoort'"
"235","Goes(28/10/1884)","AR(DT)","1289","34.3093%","'jhr.mr. J.J.  Pompe van Meerdervoort'"
"236","Hontenisse(06/03/1888)","AR","1194","39.8266%","'jhr.mr. J.J.  Pompe van Meerdervoort'"
"237","Hontenisse(20/03/1888)","AR","1440","48.797%","'jhr.mr. J.J.  Pompe van Meerdervoort'"
"238","Hontenisse(31/03/1891)","","94","8.5068%","'jhr.mr. J.J.  Pompe van Meerdervoort'"
"239","Hontenisse(09/06/1891)","AR","939","32.8207%","'jhr.mr. J.J.  Pompe van Meerdervoort'"
"240","Dordrecht(09/06/1891)","AR(Ka)","947","37.5943%","'jhr.mr. J.J.  Pompe van Meerdervoort'"
"241","Hontenisse(23/06/1891)","AR","1175","42.7117%","'jhr.mr. J.J.  Pompe van Meerdervoort'"
"242","Hontenisse(15/06/1897)","AR(VA)","1418","27.2064%","'jhr.mr. J.J.  Pompe van Meerdervoort'"
"243","Zierikzee(14/06/1901)","AR(Ka)","2713","52.4251%","'jhr.mr. J.J.  Pompe van Meerdervoort'"
"244","Zierikzee(17/06/1901)","","None","None%","'jhr.mr. J.J.  Pompe van Meerdervoort'"
"245","Zierikzee(16/06/1905)","AR(Ka/CHP)","3195","47.2074%","'jhr.mr. J.J.  Pompe van Meerdervoort'"
"246","Zierikzee(28/06/1905)","AR(Ka/CHP)","3300","47.0823%","'jhr.mr. J.J.  Pompe van Meerdervoort'"
"247","Goes(08/06/1875)",NA,"531","42.0095%","'mr. M.J. de Witt Hamer'"
"248","Goes(10/06/1879)","(AH)*","580","33.4873%","'mr. W.A. van Hoek'"
"249","Goes(24/06/1879)","(AH)*","755","42.6313%","'mr. W.A. van Hoek'"
"250","Goes(10/06/1879)",NA,"45","2.5982%","'mr. S.F.A. aan der Heyden'"
"251","Goes(12/06/1883)","(AH)*","437","24.5093%","' W.J. van Gorkom'"
"252","Goes(28/10/1884)","(AH)*","591","15.7306%","' J.M.  Kakebeeke'"
"253","Goes(28/10/1884)","(AH)*","554","14.7458%","'mr. L.A.  Bijbau'"
"254","Goes(15/06/1886)","(AH)*","841","19.4181%","'mr. L.A.  Bijbau'"
"255","Goes(29/06/1886)","(AH)*","962","19.6367%","'mr. L.A.  Bijbau'"
"256","Goes(15/06/1886)","(AH)*","941","21.7271%","'jhr.mr. J.L.C.  Pompe van Meerdervoort'"
"257","Goes(29/06/1886)","(AH)*","1067","21.78%","'jhr.mr. J.L.C.  Pompe van Meerdervoort'"
"258","Goes(01/09/1887)","","689","18.462%","'jhr.mr. J.L.C.  Pompe van Meerdervoort'"
"259","Goes(15/06/1886)",NA,"829","19.1411%","' W.H.B.  Wilkens'"
"260","Goes(01/09/1887)",NA,"187","5.0107%","' W.H.B.  Wilkens'"
"261","Bergen op Zoom(06/03/1888)",NA,"1014","43.0573%","' W.H.B.  Wilkens'"
"262","Bergen op Zoom(20/03/1888)",NA,"1163","47.1614%","' W.H.B.  Wilkens'"
"263","Zierikzee(30/11/1848)",NA,"146","23.1746%","'mr. W.J.P.  Kroef'"
"264","Zierikzee(27/08/1850)",NA,"117","13.6842%","'mr. W.J.P.  Kroef'"
"265","Zierikzee(08/06/1852)",NA,"31","4.8212%","'mr. W.J.P.  Kroef'"
"266","Zierikzee(27/08/1850)",NA,"23","2.6901%","' A. van Weel'"
"267","Zierikzee(27/08/1850)",NA,"14","1.6374%","'mr. A.J.F.  Egter'"
"268","Zierikzee(08/06/1852)",NA,"18","2.7994%","' A.W. van Kerkwijk'"
"269","Zierikzee(10/06/1862)",NA,"16","1.8779%","' C.  Goekoop'"
"270","Zierikzee(12/02/1863)",NA,"119","10.5872%","' C.  Goekoop'"
"271","Zierikzee(12/02/1863)","","341","30.3381%","' J.J. van Kerkwijk'"
"272","Zierikzee(26/02/1863)","","612","54.3035%","' J.J. van Kerkwijk'"
"273","Zierikzee(12/06/1866)","","754","83.4071%","' J.J. van Kerkwijk'"
"274","Zierikzee(30/10/1866)","","725","72.2112%","' J.J. van Kerkwijk'"
"275","Zierikzee(22/01/1868)","","705","71.8654%","' J.J. van Kerkwijk'"
"276","Zierikzee(08/06/1869)","(AH)*","788","82.3406%","' J.J. van Kerkwijk'"
"277","Zierikzee(10/06/1873)","(AH)*","738","73.8%","' J.J. van Kerkwijk'"
"278","Zierikzee(12/06/1877)","(AH)*","811","88.2481%","' J.J. van Kerkwijk'"
"279","Zierikzee(14/06/1881)","(AH)*","711","68.8953%","' J.J. van Kerkwijk'"
"280","Zierikzee(28/10/1884)","(AH)*","784","65.6616%","' J.J. van Kerkwijk'"
"281","Zierikzee(15/06/1886)","(AH)*","864","64.095%","' J.J. van Kerkwijk'"
"282","Zierikzee(01/09/1887)","","830","82.8343%","' J.J. van Kerkwijk'"
"283","Zierikzee(06/03/1888)","Lib","1797","56.9572%","' J.J. van Kerkwijk'"
"284","Zierikzee(09/06/1891)","Lib","1852","64.9369%","' J.J. van Kerkwijk'"
"285","Zierikzee(10/04/1894)","Lib(VT)","1657","67.2211%","' J.J. van Kerkwijk'"
"286","Zierikzee(15/06/1897)","Lib","3404","63.6619%","' J.J. van Kerkwijk'"
"287","Zierikzee(12/02/1863)",NA,"117","10.4093%","' W.F. del Campo'"
"288","Zierikzee(12/02/1863)",NA,"74","6.5836%","'mr. J.E. van den Broek'"
"289","Zierikzee(22/01/1868)",NA,"16","1.631%","'mr. J.E. van den Broek'"
"290","Zierikzee(12/02/1863)","","57","5.0712%","'mr. D. van Weel'"
"291","Zierikzee(08/06/1869)","AK","102","10.6583%","'mr. D. van Weel'"
"292","Zierikzee(14/06/1881)","AR","175","16.9574%","' H.  Schonejongen Jz.'"
"293","Zierikzee(14/06/1881)",NA,"124","12.0155%","' H.  Schonejongen Jacobsz.'"
"294","Zierikzee(30/10/1866)","","26","2.5896%","' A. de Vlieger'"
"295","Zierikzee(12/06/1877)","AR","100","10.8814%","' A. de Vlieger'"
"296","Den Bosch(27/08/1850)",NA,"55","1.4458%","'mr. J.D.W.  Pape'"
"297","Breda(27/08/1850)",NA,"40","0.8927%","'mr. J.D.W.  Pape'"
"298","Tilburg(17/05/1853)",NA,"312","8.1868%","'mr. J.D.W.  Pape'"
"299","Den Bosch(17/05/1853)",NA,"31","0.7801%","'mr. J.D.W.  Pape'"
