"","District","Aanbevolen.door","Aantal.stemmen","Percentage","V5"
"51","Leiden(15/06/1886)","(DT)*","1014","21.1912%","'mr. J.P.  Smeele'"
"52","Leiden(29/06/1886)","DT(AR)","1515","26.0086%","'mr. J.P.  Smeele'"
"53","Leiden(01/09/1887)","(DT)*","994","18.7194%","'mr. J.P.  Smeele'"
"54","Leiden(14/09/1887)","(DT)*","1042","12.2733%","'mr. J.P.  Smeele'"
"55","Leiden(13/12/1887)","","817","36.9015%","'mr. J.P.  Smeele'"
"56","Leiden(27/12/1887)","","938","45.6892%","'mr. J.P.  Smeele'"
"57","Leiden(15/06/1886)","(AH)*","952","19.8955%","' J.  Rinkes Borger'"
"58","Leiden(29/06/1886)","(AH)*","1068","18.3348%","' J.  Rinkes Borger'"
"59","Leiden(15/06/1886)","(AH)*","1041","21.7555%","'mr. H. graaf van Limburg Stirum'"
"60","Leiden(29/06/1886)","(AH)*","1338","22.97%","'mr. H. graaf van Limburg Stirum'"
"61","Rotterdam(01/09/1887)","(DT)*","391","6.0377%","' J.P.T. van Nunen'"
"62","Leiden(01/09/1887)","(DT)*","970","18.2674%","' J.P.T. van Nunen'"
"63","Leiden(14/09/1887)","(DT)*","1020","12.0141%","' J.P.T. van Nunen'"
"64","Rotterdam(06/03/1888)","Ka(AR)","1637","6.2641%","' J.P.T. van Nunen'"
"65","Zevenbergen(06/03/1888)","Ka","1483","60.3336%","' J.P.T. van Nunen'"
"66","Rotterdam(09/06/1891)","Ka","736","3.2209%","' J.P.T. van Nunen'"
"67","Zevenbergen(09/06/1891)","Ka","1267","71.9886%","' J.P.T. van Nunen'"
"68","Amsterdam(09/06/1891)","Ka","1170","0.981%","' J.P.T. van Nunen'"
"69","Leiden(01/09/1887)",NA,"810","15.2542%","'mr. F.  Was'"
"70","Leiden(13/12/1887)",NA,"695","31.3911%","'mr. P.L.F.  Blussé'"
"71","Leiden(27/12/1887)",NA,"1113","54.2133%","'mr. P.L.F.  Blussé'"
"72","Gouda(08/06/1852)","","166","9.952%","'jhr.mr. W.M. de Brauw'"
"73","Gouda(17/05/1853)","","1631","34.2144%","'jhr.mr. W.M. de Brauw'"
"74","Gouda(10/06/1856)","","710","38.6079%","'jhr.mr. W.M. de Brauw'"
"75","Gouda(24/06/1856)","","1108","52.0432%","'jhr.mr. W.M. de Brauw'"
"76","Gouda(12/06/1860)","","915","75.6824%","'jhr.mr. W.M. de Brauw'"
"77","Gouda(18/06/1861)","","954","91.0305%","'jhr.mr. W.M. de Brauw'"
"78","Gouda(14/06/1864)","","1281","53.9823%","'jhr.mr. W.M. de Brauw'"
"79","Gouda(30/10/1866)","","1261","24.3014%","'jhr.mr. W.M. de Brauw'"
"80","Gouda(13/11/1866)","","1323","61.7936%","'jhr.mr. W.M. de Brauw'"
"81","Gouda(22/01/1868)","","1006","25.1563%","'jhr.mr. W.M. de Brauw'"
"82","Gouda(08/06/1869)","AK/DT/DZH","1122","46.8085%","'jhr.mr. W.M. de Brauw'"
"83","Gouda(22/06/1869)","DT/DZH","1597","60.6302%","'jhr.mr. W.M. de Brauw'"
"84","Gouda(10/06/1873)","DZH(DT)","740","38.886%","'jhr.mr. W.M. de Brauw'"
"85","Gouda(24/06/1873)","DZH(DT)","1035","52.9954%","'jhr.mr. W.M. de Brauw'"
"86","Gouda(08/06/1852)",NA,"152","9.1127%","'mr. J.H.  Gilquin'"
"87","Gouda(08/06/1852)",NA,"152","9.1127%","' S.H. van Hoogstraten'"
"88","Gouda(08/06/1852)",NA,"31","1.8585%","'mr. A.H.J.  Ravesteijn Medenblik'"
"89","Gouda(10/06/1862)",NA,"603","32.7184%","'mr. P.F.  Hubrecht'"
"90","Gouda(14/06/1864)","","1001","42.1829%","'mr. J.B.L.  Wentholt'"
"91","Gouda(13/06/1871)","(AH)*","657","38.9449%","'mr. J.B.L.  Wentholt'"
"92","Gouda(14/06/1864)","","63","2.6549%","' J.  Voorhoeve H Czn.'"
"93","Rotterdam(30/10/1866)","","364","5.4729%","' J.  Voorhoeve H Czn.'"
"94","Dordrecht(12/06/1877)","AR","393","29.8179%","' J.  Voorhoeve H Czn.'"
"95","Rotterdam(24/08/1880)","","315","16.6579%","' J.  Voorhoeve H Czn.'"
"96","Dordrecht(17/05/1853)","","120","4.0858%","'mr. M.  Bichon van Ysselmonde'"
"97","Dordrecht(02/07/1853)","","30","2.1201%","'mr. M.  Bichon van Ysselmonde'"
"98","Rotterdam(03/03/1863)","","121","7.3378%","'mr. M.  Bichon van Ysselmonde'"
"99","Rotterdam(14/06/1864)","","443","30.0543%","'mr. M.  Bichon van Ysselmonde'"
"100","Dordrecht(14/06/1864)","","339","33.432%","'mr. M.  Bichon van Ysselmonde'"
"101","Dordrecht(28/06/1864)","","781","46.9916%","'mr. M.  Bichon van Ysselmonde'"
"102","Rotterdam(12/06/1866)","","485","29.1116%","'mr. M.  Bichon van Ysselmonde'"
"103","Rotterdam(30/10/1866)","","702","10.5548%","'mr. M.  Bichon van Ysselmonde'"
"104","Dordrecht(30/10/1866)","","24","0.6843%","'mr. M.  Bichon van Ysselmonde'"
"105","Dordrecht(30/10/1866)","","864","24.6364%","'mr. M.  Bichon van Ysselmonde'"
"106","Dordrecht(13/11/1866)","","968","25.7721%","'mr. M.  Bichon van Ysselmonde'"
"107","Rotterdam(22/01/1868)","","253","3.6577%","'mr. M.  Bichon van Ysselmonde'"
"108","Dordrecht(22/01/1868)","","739","21.793%","'mr. M.  Bichon van Ysselmonde'"
"109","Dordrecht(23/06/1868)","","806","49.6917%","'mr. M.  Bichon van Ysselmonde'"
"110","Dordrecht(07/07/1868)","","1071","53.9819%","'mr. M.  Bichon van Ysselmonde'"
"111","Brielle(13/06/1871)","","20","3.1949%","'mr. M.  Bichon van Ysselmonde'"
"112","Dordrecht(13/06/1871)","(DZH)*","269","22.0854%","'mr. M.  Bichon van Ysselmonde'"
"113","Dordrecht(10/06/1873)","AR","493","35.3405%","'mr. M.  Bichon van Ysselmonde'"
"114","Gouda(13/02/1874)","","911","35.2282%","'mr. M.  Bichon van Ysselmonde'"
"115","Gouda(27/02/1874)","","1645","61.8886%","'mr. M.  Bichon van Ysselmonde'"
"116","Gouda(12/06/1877)","AR(DT)","1189","52.7741%","'mr. M.  Bichon van Ysselmonde'"
"117","Gouda(14/06/1881)","AR(DT)","1645","56.8221%","'mr. M.  Bichon van Ysselmonde'"
"118","Dordrecht(13/02/1860)",NA,"164","14.8014%","'jhr.mr. H.J. van der Heim'"
"119","Dordrecht(12/06/1860)",NA,"194","20.8378%","'jhr.mr. H.J. van der Heim'"
"120","Middelburg(22/01/1868)",NA,"823","20.9361%","'jhr.mr. H.J. van der Heim'"
"121","Gouda(13/02/1874)",NA,"686","26.5275%","'jhr.mr. H.J. van der Heim'"
"122","Gorinchem(14/06/1881)",NA,"770","30.9237%","'jhr.mr. H.J. van der Heim'"
"123","Gouda(08/06/1875)","AH(DZH)","1216","44.2182%","'mr. J.G.  Patijn'"
"124","Gouda(12/06/1877)","","1132","50.5809%","'mr. J.G.  Patijn'"
"125","Gouda(10/06/1879)","(AH)*","1027","44.7495%","'mr. J.G.  Patijn'"
"126","Gouda(24/06/1879)","(AH)*","1395","56.1368%","'mr. J.G.  Patijn'"
"127","Bodegraven(06/03/1888)","Lib","1100","31.1791%","'mr. J.G.  Patijn'"
"128","Schiedam(06/03/1888)","Lib","1099","45.1891%","'mr. J.G.  Patijn'"
"129","Gouda(06/03/1888)","Lib","1240","48.174%","'mr. J.G.  Patijn'"
"130","Bodegraven(20/03/1888)","Lib","1454","41.8899%","'mr. J.G.  Patijn'"
"131","Schiedam(20/03/1888)","Lib","1328","54.6277%","'mr. J.G.  Patijn'"
"132","Gouda(14/06/1881)","(AH)*","1243","42.9361%","'mr. A.A. van Bergen Ijzendoorn'"
"133","Gouda(07/11/1882)","","887","34.1811%","'mr. J.  Fortuijn Droogleever'"
"134","Gouda(15/06/1886)","(AH)*","1612","22.4388%","'mr. J.  Fortuijn Droogleever'"
"135","Gouda(01/09/1887)","","1189","20.7287%","'mr. J.  Fortuijn Droogleever'"
"136","Gouda(15/05/1888)","Lib","1095","42.958%","'mr. J.  Fortuijn Droogleever'"
"137","Gouda(12/06/1883)","(AH)*","999","37.6981%","'mr. W.  Thorbecke'"
"138","Gouda(30/10/1883)","","871","36.9068%","'mr. W.  Thorbecke'"
"139","Den Bosch(28/10/1884)","(AH)*","80","2.9007%","'mr. W.  Thorbecke'"
"140","Gouda(28/10/1884)","(AH)*","1164","19.8872%","'mr. A.J.  Roest'"
"141","Gouda(15/06/1886)","(AH)*","1632","22.7171%","'mr. A.J.  Roest'"
"142","Gouda(01/09/1887)","","1201","20.9379%","'mr. A.J.  Roest'"
"143","Delft(27/08/1850)",NA,"35","0.9467%","' P.  Loopuyt'"
"144","Delft(27/08/1850)",NA,"31","0.8385%","'dr. G.  Simons'"
"145","Gorinchem(14/06/1864)",NA,"731","39.1118%","'dr. G.  Simons'"
"146","Gorinchem(28/06/1864)",NA,"989","52.8877%","'dr. G.  Simons'"
"147","Gorinchem(30/10/1866)",NA,"1057","23.1697%","'dr. G.  Simons'"
"148","Gorinchem(13/11/1866)",NA,"1286","61.1217%","'dr. G.  Simons'"
"149","Gorinchem(22/01/1868)",NA,"1074","25.9295%","'dr. G.  Simons'"
"150","Delft(17/05/1853)",NA,"705","16.7458%","'mr. A.M. de Rouville'"
"151","Delft(10/06/1856)",NA,"75","4.6154%","'mr. J.C. van den Honert'"
"152","Delft(30/10/1866)",NA,"161","3.7468%","' D.J.  Ammerlaan'"
"153","Delft(30/10/1866)",NA,"109","2.5367%","' J. van Woerden'"
"154","Delft(22/01/1868)","","762","19.7205%","'mr. J. van Kuyk'"
"155","Delft(04/02/1868)","","1316","30.2251%","'mr. J. van Kuyk'"
"156","Delft(13/06/1871)","(DZH)*","1108","62.0381%","'mr. J. van Kuyk'"
"157","Delft(22/01/1868)","","676","17.4948%","' J.L.  Nierstrasz'"
"158","Delft(04/02/1868)","","1220","28.0202%","' J.L.  Nierstrasz'"
"159","Delft(08/06/1869)","AK/DZH","1046","54.2813%","' J.L.  Nierstrasz'"
"160","Delft(10/06/1873)","DZH(DT)","900","46.344%","' J.L.  Nierstrasz'"
"161","Delft(24/06/1873)","DZH(DT)","1187","54.6249%","' J.L.  Nierstrasz'"
"162","Delft(22/01/1868)","","855","22.1273%","'dr. K.A.  Rombach'"
"163","Delft(04/02/1868)","","762","17.5011%","'dr. K.A.  Rombach'"
"164","Brielle(08/06/1869)","(AH)*","567","66.5493%","'dr. K.A.  Rombach'"
"165","Brielle(13/06/1871)","(AH)*","533","85.1438%","'dr. K.A.  Rombach'"
"166","Brielle(08/06/1875)","","597","70.9026%","'dr. K.A.  Rombach'"
"167","Brielle(10/06/1879)","(AH)*","419","79.6578%","'dr. K.A.  Rombach'"
"168","Brielle(12/06/1883)","(AH)*","687","58.6678%","'dr. K.A.  Rombach'"
"169","Brielle(28/10/1884)","(AH)*","201","18.75%","'dr. K.A.  Rombach'"
"170","Delft(22/01/1868)",NA,"41","1.0611%","'mr. C.C.E. d' Engelbronner'"
"171","Delft(10/06/1873)","(AH)*","690","35.5304%","' C.J.  Vaillant'"
"172","Delft(24/06/1873)","(AH)*","986","45.3751%","' C.J.  Vaillant'"
"173","Delft(08/06/1875)","(AH)*","926","36.4423%","' C.J.  Vaillant'"
"174","Delft(22/06/1875)","(AH)*","1117","44.7158%","' C.J.  Vaillant'"
"175","Delft(12/06/1877)","(AH)*","964","41.7135%","' A.M.  Schagen van Leeuwen'"
"176","Delft(26/06/1877)","(AH)*","1416","57.189%","' A.M.  Schagen van Leeuwen'"
"177","Delft(14/06/1881)","(AH)*","871","34.05%","' A.M.  Schagen van Leeuwen'"
"178","Delft(12/06/1877)","(DT)*","893","38.6413%","' S.  Gille Heringa'"
"179","Delft(26/06/1877)","(DT)*","1060","42.811%","' S.  Gille Heringa'"
"180","Dordrecht(10/06/1879)","(AH)*","394","25.4686%","'mr. H.D.  Levyssohn Norman'"
"181","Delft(10/06/1879)","(AH)*","535","23.1702%","'mr. H.D.  Levyssohn Norman'"
"182","Rotterdam(06/03/1888)","Lib","3057","11.6979%","'mr. H.D.  Levyssohn Norman'"
"183","Rotterdam(09/06/1891)","Lib","2701","11.8201%","'mr. H.D.  Levyssohn Norman'"
"184","Delft(10/06/1879)","AR","689","29.8398%","' H.  Seret'"
"185","Delft(24/06/1879)","AR","838","39.5843%","' H.  Seret'"
"186","Gorinchem(23/09/1880)","","1248","57.2215%","' H.  Seret'"
"187","Gorinchem(14/06/1881)","AR(DT)","1716","68.9157%","' H.  Seret'"
"188","Gorinchem(14/02/1882)","","1300","95.2381%","' H.  Seret'"
"189","Gorinchem(28/10/1884)","AR","1747","34.4712%","' H.  Seret'"
"190","Gorinchem(15/06/1886)","AR(DT)","2058","32.4197%","' H.  Seret'"
"191","Gorinchem(01/09/1887)","AR(DT)","1499","45.8971%","' H.  Seret'"
"192","Gorinchem(06/03/1888)","AR(Ka)","1674","53.9478%","' H.  Seret'"
"193","Brielle(09/06/1891)","AR","1027","41.9869%","' H.  Seret'"
"194","Rotterdam(09/06/1891)","AR","1043","4.5644%","' H.  Seret'"
"195","Gorinchem(09/06/1891)","AR","1652","55.9431%","' H.  Seret'"
"196","Gorinchem(10/04/1894)","AR(VT)","1266","52.8601%","' H.  Seret'"
"197","Brielle(10/04/1894)","AR(VT)","877","39.2921%","' H.  Seret'"
"198","Leiden(10/04/1894)","AR(VT)","335","19.5335%","' H.  Seret'"
"199","Brielle(24/04/1894)","AR(VT)","1223","47.3114%","' H.  Seret'"
"200","Gorinchem(15/06/1897)","AR(Ka)","2511","52.9859%","' H.  Seret'"
"201","Gorinchem(14/06/1901)","AR(Ka)","2432","62.7775%","' H.  Seret'"
"202","Delft(28/10/1884)","(AH)*","1028","22.5093%","'jhr.mr. W.T.C. van Doorn'"
"203","Delft(11/11/1884)","","1123","18.8898%","'jhr.mr. W.T.C. van Doorn'"
"204","Delft(15/06/1886)","(AH)*","1311","20.4908%","'jhr.mr. W.T.C. van Doorn'"
"205","Loosduinen(06/03/1888)","Lib","1094","31.9696%","'jhr.mr. W.T.C. van Doorn'"
"206","Loosduinen(20/03/1888)","Lib","1358","40.4287%","'jhr.mr. W.T.C. van Doorn'"
"207","Delft(14/06/1901)","Lib(VL)","1196","28.3547%","'jhr.mr. W.T.C. van Doorn'"
"208","Gouda(16/06/1905)","Lib(VL)","3361","43.0291%","'jhr.mr. W.T.C. van Doorn'"
"209","Gouda(28/06/1905)","Lib(VL/VD)","4213","51.5289%","'jhr.mr. W.T.C. van Doorn'"
"210","Gouda(11/06/1909)","Lib(VL)","3668","44.7372%","'jhr.mr. W.T.C. van Doorn'"
"211","Gouda(23/06/1909)","Lib(VL/VD/SDAP)","4526","51.5901%","'jhr.mr. W.T.C. van Doorn'"
"212","Gouda(17/06/1913)","Lib","4127","43.2645%","'jhr.mr. W.T.C. van Doorn'"
"213","Gouda(25/06/1913)","Lib(VL/VD/SDAP)","5411","55.2989%","'jhr.mr. W.T.C. van Doorn'"
"214","Gouda(15/06/1917)","Lib","None","None%","'jhr.mr. W.T.C. van Doorn'"
"215","Delft(15/06/1886)","(AH)*","1279","19.9906%","'mr. A.M.  Maas Geesteranus'"
"216","Rotterdam(27/08/1850)",NA,"32","1.4369%","' P.H.  Tromp'"
"217","Rotterdam(27/08/1850)",NA,"21","0.943%","' P. van Swieten'"
"218","Rotterdam(17/05/1853)",NA,"613","21.539%","'mr. A.  Hoynck van Papendrecht'"
"219","Rotterdam(31/05/1853)",NA,"729","24.4139%","'mr. A.  Hoynck van Papendrecht'"
"220","Rotterdam(13/06/1854)",NA,"632","51.8458%","'mr. A.  Hoynck van Papendrecht'"
"221","Rotterdam(08/06/1858)",NA,"489","75.5796%","'mr. A.  Hoynck van Papendrecht'"
"222","Rotterdam(10/06/1862)",NA,"777","35.7241%","'mr. A.  Hoynck van Papendrecht'"
"223","Rotterdam(07/04/1858)",NA,"110","11.0999%","'mr. E.J.A. graaf van Bylandt'"
"224","Rotterdam(25/01/1859)",NA,"209","23.2739%","'mr. E.J.A. graaf van Bylandt'"
"225","Rotterdam(25/02/1862)",NA,"148","8.496%","'mr. E.J.A. graaf van Bylandt'"
"226","Rotterdam(25/02/1862)","","1088","62.4569%","' F.W.C.  Blom'"
"227","Rotterdam(14/06/1864)","","882","59.8372%","' F.W.C.  Blom'"
"228","Rotterdam(30/10/1866)","","1322","19.8767%","' F.W.C.  Blom'"
"229","Rotterdam(22/01/1868)","","1293","18.6931%","' F.W.C.  Blom'"
"230","Rotterdam(08/06/1869)","(AH)*","1119","36.2723%","' F.W.C.  Blom'"
"231","Rotterdam(10/06/1873)","(AH)*","825","32.6345%","' F.W.C.  Blom'"
"232","Gorinchem(16/09/1862)","","544","29.3737%","' W.A.  Viruly Verbrugge'"
"233","Gorinchem(30/09/1862)","","931","43.6679%","' W.A.  Viruly Verbrugge'"
"234","Gorinchem(10/11/1862)","","636","39.2109%","' W.A.  Viruly Verbrugge'"
"235","Gorinchem(24/11/1862)","","897","48.045%","' W.A.  Viruly Verbrugge'"
"236","Rotterdam(03/03/1863)","","1058","64.1601%","' W.A.  Viruly Verbrugge'"
"237","Rotterdam(12/06/1866)","","1090","65.4262%","' W.A.  Viruly Verbrugge'"
"238","Rotterdam(30/10/1866)","","1370","20.5984%","' W.A.  Viruly Verbrugge'"
"239","Rotterdam(22/01/1868)","","1314","18.9967%","' W.A.  Viruly Verbrugge'"
"240","Rotterdam(08/06/1869)","(AH)*","1127","36.5316%","' W.A.  Viruly Verbrugge'"
"241","Rotterdam(10/06/1873)","(AH)*","820","32.4367%","' W.A.  Viruly Verbrugge'"
"242","Rotterdam(12/06/1877)","(AH)*","1010","70.0902%","' W.A.  Viruly Verbrugge'"
"243","Rotterdam(14/06/1881)","(AH)*","986","50.8772%","' W.A.  Viruly Verbrugge'"
"244","Rotterdam(28/10/1884)","(AH)*","1510","15.2064%","' W.A.  Viruly Verbrugge'"
"245","Rotterdam(15/06/1886)","(AH)*","1466","16.26%","' W.A.  Viruly Verbrugge'"
"246","Rotterdam(01/09/1887)","","992","15.3181%","' W.A.  Viruly Verbrugge'"
"247","Rotterdam(06/03/1888)","Lib","3462","13.2476%","' W.A.  Viruly Verbrugge'"
"248","Rotterdam(09/06/1891)","Lib","2712","11.8682%","' W.A.  Viruly Verbrugge'"
"249","Rotterdam(10/04/1894)","Lib(TT)","3435","13.8124%","' W.A.  Viruly Verbrugge'"
"250","Rotterdam(03/03/1863)",NA,"460","27.8957%","' F. s' Jacob'"
"251","Rotterdam(22/01/1868)",NA,"786","11.3633%","' F. s' Jacob'"
"252","Rotterdam(14/06/1864)",NA,"131","8.8874%","' A.D. van der Gon Netscher'"
"253","Rotterdam(30/10/1866)",NA,"286","4.3001%","'mr. G.  Mees Azn.'"
"254","Rotterdam(22/01/1868)",NA,"452","6.5346%","'mr. A.A.  Weve'"
"255","Rotterdam(22/01/1868)",NA,"169","2.4433%","' A.  Rueb'"
"256","Rotterdam(22/01/1868)",NA,"64","0.9253%","' R.  Baelde'"
"257","Rotterdam(30/09/1873)","","756","74.7774%","'dr. R.P.  Mees R.Az.'"
"258","Rotterdam(08/06/1875)","","1088","71.2975%","'dr. R.P.  Mees R.Az.'"
"259","Rotterdam(10/06/1879)","(AH)*","933","25.9455%","'dr. R.P.  Mees R.Az.'"
"260","Rotterdam(24/06/1879)","(AH)*","1327","31.792%","'dr. R.P.  Mees R.Az.'"
"261","Rotterdam(12/06/1883)","(AH)*","1071","56.4873%","'dr. R.P.  Mees R.Az.'"
"262","Rotterdam(28/10/1884)","(AH)*","1509","15.1964%","'dr. R.P.  Mees R.Az.'"
"263","Rotterdam(15/06/1886)","(AH)*","1476","16.3709%","'dr. R.P.  Mees R.Az.'"
"264","Rotterdam(01/09/1887)","","1016","15.6887%","'dr. R.P.  Mees R.Az.'"
"265","Rotterdam(06/03/1888)","Lib","3535","13.527%","'dr. R.P.  Mees R.Az.'"
"266","Rotterdam(09/06/1891)","Lib","2746","12.017%","'dr. R.P.  Mees R.Az.'"
"267","Rotterdam(10/04/1894)","Lib(TT)","3472","13.9612%","'dr. R.P.  Mees R.Az.'"
"268","Rotterdam I(15/06/1897)","Lib","1066","40.4247%","'dr. R.P.  Mees R.Az.'"
"269","Rotterdam I(25/06/1897)","Lib","1298","47.0631%","'dr. R.P.  Mees R.Az.'"
"270","Rotterdam IV(18/01/1898)","","1308","47.1861%","'dr. R.P.  Mees R.Az.'"
"271","Rotterdam IV(25/01/1898)","","1632","55.0793%","'dr. R.P.  Mees R.Az.'"
"272","Rotterdam IV(14/06/1901)","VL(Lib)","1574","49.8733%","'dr. R.P.  Mees R.Az.'"
"273","Rotterdam IV(27/06/1901)","VL(Lib/VD)","1810","54.4034%","'dr. R.P.  Mees R.Az.'"
"274","Rotterdam(26/02/1878)","","838","44.3856%","' J. van Stolk Jzn.'"
"275","Rotterdam(12/03/1878)","","1261","52.129%","' J. van Stolk Jzn.'"
"276","Rotterdam(10/06/1879)","(AH)*","814","22.6363%","' J. van Stolk Jzn.'"
"277","Rotterdam(24/06/1879)","(AH)*","1426","34.1639%","' J. van Stolk Jzn.'"
"278","Rotterdam(08/10/1878)","","719","59.817%","'mr. J. van Gennep'"
"279","Rotterdam(14/06/1881)","(AH)*","1006","51.9092%","'mr. J. van Gennep'"
"280","Rotterdam(28/10/1884)","(AH)*","1517","15.2769%","'mr. J. van Gennep'"
"281","Rotterdam(15/06/1886)","(AH)*","1469","16.2933%","'mr. J. van Gennep'"
"282","Rotterdam(01/09/1887)","","1009","15.5806%","'mr. J. van Gennep'"
"283","Rotterdam(11/05/1894)","Lib(TT)","2864","71.1199%","'mr. J. van Gennep'"
"284","Rotterdam(08/10/1878)","","280","23.2945%","'mr. W.H.  Jansen'"
"285","Rotterdam(10/06/1879)","(DT)*","583","16.2125%","'mr. W.H.  Jansen'"
"286","Rotterdam(24/06/1879)","(DT)*","754","18.0642%","'mr. W.H.  Jansen'"
"287","Rotterdam(12/06/1883)","(DT)*","443","23.365%","'mr. W.H.  Jansen'"
"288","Rotterdam(28/10/1884)","(DT)*","552","5.5589%","'mr. W.H.  Jansen'"
"289","Rotterdam(15/06/1886)","(DT)*","540","5.9894%","'mr. W.H.  Jansen'"
"290","Rotterdam(01/09/1887)","(DT)*","391","6.0377%","'mr. W.H.  Jansen'"
"291","Rotterdam(10/06/1879)",NA,"50","1.3904%","' G.H. van Soest'"
"292","Rotterdam(24/08/1880)",NA,"747","39.5029%","' M.L. van Deventer'"
"293","Rotterdam(07/09/1880)",NA,"985","47.2876%","' M.L. van Deventer'"
"294","Rotterdam(12/02/1884)",NA,"729","35.1325%","' M.L. van Deventer'"
"295","Rotterdam(14/06/1881)","AR(DT)","922","47.5748%","' G.P.  Ittmann'"
"296","Rotterdam(06/03/1888)","","139","0.5319%","' G.P.  Ittmann'"
"297","Rotterdam(14/06/1881)","(DT)*","544","28.0702%","' J.G. van den Bergh'"
"298","Rotterdam(28/10/1884)","(DT)*","570","5.7402%","'mr. G.  Bahlmann'"
"299","Breda(06/07/1880)","","1853","98.2503%","'dr. H.J.A.M.  Schaepman'"
"300","Breda(14/06/1881)","(DT)*","1657","96.7309%","'dr. H.J.A.M.  Schaepman'"
